rank,company,company_aliases,employer_group_id,employer_site,job_id,title,ok,status,skip_reason,duration_ms,work_wall_ms,queued_ms,completed_ms,worker_id,target_id,cleanup_target_query_ms,cleanup_descendants,js_heap_used_bytes
1,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_aaae17c6782c,Senior Full Stack Developer (a),True,form_processed,,9091.2,8693.3,0.3,9091.5,0,51A287825B494954809279B925680233,210.4,0,4650972.0
2,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_caefeda5688e,Senior DevOps Engineer Experience Technologies (a),True,form_processed,,9091.1,8698.5,0.6,9091.7,1,8BA814ED5A3B47A78767C14DD97218A9,210.9,0,5149712.0
3,CSS,['CSS'],,,CSS_1a36e481,Expert Data Engineer (w/m) 80-100%,True,form_processed,,18225.0,17839.7,0.9,18225.9,2,597708A842131AABFD4E97A88DA762FC,204.9,0,3599600.0
4,Expleo,['Expleo'],,,Expleo_55519,DevOps Engineer (M/W),True,skipped_by_metadata,declared_mode_account,405.6,0.0,1.2,406.8,3,3E3E9E787C263F215A270E295F13AADA,216.2,0,
5,vlot,['vlot'],,,vlot_15332446,"Fintech Software Entwickler (F#, C#, React)",True,no_application_form,,10151.8,9735.5,1.4,10153.2,4,8B289F831DDECEF2DC0F9738C0498ED0,212.2,0,19497548.0
6,NVIDIA,['NVIDIA'],,,NVIDIA_893397378484,Senior System Software Engineer,True,no_application_form,,19239.0,18819.6,1.6,19240.6,5,505003CBF9581F964C1F391F692F0093,213.2,0,39033208.0
7,RUAG,['RUAG'],,,RUAG_gen_adf64bc1fdab,DevOps Engineer C5I,True,form_processed,,17474.4,17076.6,1.8,17476.1,6,2244D3E081FB5F37D079BF7D75313A7F,209.8,0,10999076.0
8,RUAG,['RUAG'],,,RUAG_gen_c326bb5d7369,DevOps Engineer C5I,True,form_processed,,17395.1,16988.8,2.0,17397.1,7,027DC83351D17C2AE35047C969E2CC86,201.5,0,10954688.0
9,RUAG,['RUAG'],,,RUAG_gen_221f77a253ef,DevOps Engineer C5I,True,form_processed,,17614.2,17203.9,2.2,17616.4,8,336AFF8068665A09F0D79FF123108D5A,204.2,0,11185876.0
10,Roche,['Roche'],,,Roche_202608-121795,Machine Learning Engineer,True,skipped_by_metadata,declared_mode_account,404.1,0.0,2.4,406.6,9,A499665D0C00BF74077FEF900BF82D8E,213.3,0,
11,Vaudoise,['Vaudoise'],,,Vaudoise_67005910,Développeur / développeuse (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,10197.4,10008.3,407.7,10605.1,9,A499665D0C00BF74077FEF900BF82D8E,188.3,0,4865812.0
12,Expleo,['Expleo'],,,Expleo_50717,Business Analyst,True,skipped_by_metadata,declared_mode_account,203.5,0.0,408.3,611.8,3,3E3E9E787C263F215A270E295F13AADA,202.8,0,
13,Salesforce,['Salesforce'],,,Salesforce_JR350958,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,204.9,0.0,612.6,817.5,3,3E3E9E787C263F215A270E295F13AADA,204.6,0,
14,Salesforce,['Salesforce'],,,Salesforce_JR350960,Lead Forward Deployed Engineer,True,skipped_by_metadata,declared_mode_account,216.5,0.0,818.4,1034.9,3,3E3E9E787C263F215A270E295F13AADA,216.1,0,
15,Bundesverwaltung,['Bundesverwaltung'],,,Bundesverwaltung_10160647,ICT-System-Spezialist/-in Senior (1327),True,workflow_failed,,26166.5,25954.5,1035.9,27202.4,3,3E3E9E787C263F215A270E295F13AADA,211.4,0,4177988.0
16,Mimic,['Mimic'],,,Mimic_am9icG9zdDpf_w-swC05rWf8pz7dagbB,"Robotics Engineer, Model Deployment",True,form_processed,,26033.6,25825.9,9092.9,35126.6,0,51A287825B494954809279B925680233,206.9,0,43532244.0
17,Ansam Group,['Ansam Group'],,,Ansam_8232616,Responsable Applicatif,True,authentication_required,,7520.7,7307.3,9093.8,16614.5,1,8BA814ED5A3B47A78767C14DD97218A9,213.0,0,3602588.0
18,Wavestone,['Wavestone'],,,Wavestone_62655224,Consultant Agile Transformation Schweiz (all genders),True,form_processed,,10238.1,10030.7,10154.2,20392.4,4,8B289F831DDECEF2DC0F9738C0498ED0,207.1,0,1882832.0
19,DeepJudge,['DeepJudge'],,,DeepJudge_6013c74a-3165-44d2-a66a-0a5a6a8f5c88,Frontend Engineer,True,form_processed,,10255.3,10045.8,10606.3,20861.6,9,A499665D0C00BF74077FEF900BF82D8E,209.2,0,14345000.0
20,Kanton Luzern,['Kanton Luzern'],,,Kanton_Luzern_gen_67cc89d18824,KI-Engineer / KI-Plattform-Spezialist/in (a),True,form_processed,,3122.7,2908.4,16615.8,19738.4,1,8BA814ED5A3B47A78767C14DD97218A9,213.9,0,4236096.0
21,Microsoft,['Microsoft'],,,Microsoft_1970393556933021,Principal Forward Deployed Engineer - Software Engineer,True,no_application_form,,20090.4,19873.8,17398.4,37488.8,7,027DC83351D17C2AE35047C969E2CC86,215.9,0,31028828.0
22,SonarSource,['SonarSource'],,,SonarSource_13148e9e-7cb4-4c19-ab5d-e1f5dc352ae0,AI Researcher - Post-Training,True,form_processed,,6644.6,6432.8,17477.3,24121.9,6,2244D3E081FB5F37D079BF7D75313A7F,211.5,0,8868484.0
23,Julius Bär,['Julius Bär'],,,JuliusBaer_r-18971,Senior System Architect ML & AI 100% (f/m/d),True,skipped_by_metadata,declared_mode_account,203.3,0.0,17618.1,17821.4,8,336AFF8068665A09F0D79FF123108D5A,202.9,0,
24,Vaudoise,['Vaudoise'],,,Vaudoise_65778086,Senior Fullstack Engineer & Technical Leader (.NET / Angular / Azure) (h/f/x) - 80-100 %,True,form_processed,,5382.2,5168.9,17822.4,23204.6,8,336AFF8068665A09F0D79FF123108D5A,213.0,0,5113336.0
